data;data_imagem;idpotreiro;idsubarea;dentrofora;mstotal;msanoni;msoutras;media;s2_b02;s2_b04;s2_b05;s2_b06;s2_b07;s2_b08;s2_b11;s2_b12;ndvi;evi;ndre;savi;tmin;tmed;tmax;umidade;velocidadevento;radiacaosolar;chuva;somatermica;def;exc;mes;ano;dias_desde_ult_medicao;nbr;ndmi
2016-03-30;2016-03-17;2;12;0;1348.816;56.96503;1291.8511;15.0;0.1382;0.1631783783783783;0.2266;0.3656777777777777;0.4106555555555555;0.4151297297297298;0.3679;0.2409222222222222;0.4356697542692103;0.463930454723708;0.293783692722372;0.3504814850090482;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.2655391954694865;0.0603166494662106
2016-03-30;2016-03-17;2;12;1;3599.316;0.0;3599.316;30.4;0.1382;0.1631783783783783;0.2266;0.3656777777777777;0.4106555555555555;0.4151297297297298;0.3679;0.2409222222222222;0.4356697542692103;0.463930454723708;0.293783692722372;0.3504814850090482;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.2655391954694865;0.0603166494662106
2016-03-30;2016-03-17;3;13;0;6913.8896;6913.8896;0.0;30.8;0.1325;0.1568744966442953;0.2010916666666666;0.3155194444444444;0.3576055555555555;0.3588738255033556;0.3274444444444444;0.2210611111111111;0.3916626001184178;0.386565835727597;0.2817712181249583;0.2983012491203958;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.2376347857171099;0.0457941780586748
2016-03-30;2016-03-17;3;14;0;4476.6455;4321.059;155.58641;16.0;0.1330181818181818;0.1573818181818181;0.2049666666666666;0.3033;0.34515;0.3514636363636363;0.33415;0.2246166666666666;0.3814160398763689;0.3737753251209794;0.2632799991286447;0.2885701927495877;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.2201897357533803;0.025252759638015
2016-03-30;2016-03-17;3;15;0;7399.3613;7294.8853;104.47603;32.6;0.1323494117647058;0.1574;0.204895;0.3088849999999999;0.3463449999999999;0.3539129411764706;0.329685;0.22421;0.3843300752848491;0.3762619516262951;0.2666711229313239;0.2914720061050515;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.2243518323499276;0.0354417995097737
2016-03-30;2016-03-17;3;16;0;5724.0894;5316.0444;408.0448;26.2;0.1351073684210526;0.1625835789473684;0.2102491525423729;0.3123889830508474;0.3494872881355932;0.355090947368421;0.3324838983050848;0.2212;0.3718695022355034;0.3653481461261534;0.2562029384593504;0.2837459768959324;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.232332206465886;0.0328794009926174
2016-03-30;2016-03-17;3;17;0;7975.507;7459.283;516.2233;30.6;0.1337619246861924;0.1586200836820083;0.2071877192982456;0.3028368421052632;0.3376614035087719;0.3440560669456067;0.3321649122807018;0.2259947368421052;0.3688975158898481;0.3586597084995631;0.2482900507232475;0.2774115797222162;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.2071066812274292;0.017584717171168
2016-03-30;2016-03-17;3;18;0;6092.896;5932.926;159.97064;32.4;0.1340756756756756;0.1608932432432432;0.2174904761904762;0.3208809523809524;0.357695238095238;0.3644702702702702;0.3562428571428571;0.2429904761904762;0.3874974599312187;0.3843216110143945;0.2525596356346482;0.2978119823029143;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.199979660887675;0.0114156559863755
2016-03-30;2016-03-17;4;34;0;954.8;413.2;541.6;7.6;0.1436536697247706;0.1733784403669724;0.22725625;0.3464791666666666;0.38538125;0.3922009174311927;0.40008125;0.2714625;0.386899687987393;0.4037109385909279;0.266272917811568;0.3080331025504926;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.1819271851664335;-0.0099463712459383
2016-03-30;2016-03-17;4;35;0;1204.4;886.8;317.6;11.8;0.1515893401015228;0.1976197969543147;0.24473;0.321228;0.35249;0.3602568527918782;0.4395739999999999;0.31213;0.2915287024677507;0.2885568491982335;0.1909576253744155;0.2306087234413155;13.8;19.7;26.8;75.9;1.0;22.7;0.2;10.3;0.15;0.0;3.0;2016.0;0.0;0.0715761359581114;-0.0991674013715005
